,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address
4879,2015-04,SENGKANG,4 ROOM,275C,COMPASSVALE LINK,01 TO 03,90.0,Premium Apartment,2009,93,470000.0,275C COMPASSVALE LINK
4880,2015-04,SENGKANG,4 ROOM,264D,COMPASSVALE BOW,10 TO 12,92.0,Premium Apartment,2008,92,500000.0,264D COMPASSVALE BOW
4881,2015-04,SENGKANG,4 ROOM,271A,SENGKANG CTRL,07 TO 09,93.0,Premium Apartment,2010,94,503000.0,271A SENGKANG CTRL
4882,2015-04,SENGKANG,4 ROOM,271B,SENGKANG CTRL,07 TO 09,93.0,Premium Apartment,2010,94,503000.0,271B SENGKANG CTRL
4883,2015-04,SENGKANG,4 ROOM,267A,COMPASSVALE LINK,16 TO 18,91.0,Premium Apartment,2006,89,505000.0,267A COMPASSVALE LINK
4884,2015-04,SENGKANG,4 ROOM,277C,COMPASSVALE LINK,07 TO 09,90.0,Premium Apartment,2009,93,529000.0,277C COMPASSVALE LINK
4885,2015-04,SENGKANG,4 ROOM,273C,COMPASSVALE LINK,13 TO 15,90.0,Premium Apartment,2009,93,530000.0,273C COMPASSVALE LINK
4886,2015-04,SENGKANG,4 ROOM,277B,COMPASSVALE LINK,07 TO 09,90.0,Premium Apartment,2009,93,535000.0,277B COMPASSVALE LINK
4887,2015-04,SENGKANG,4 ROOM,272C,SENGKANG CTRL,13 TO 15,90.0,Premium Apartment,2009,93,538000.0,272C SENGKANG CTRL
4888,2015-04,SENGKANG,4 ROOM,272A,SENGKANG CTRL,13 TO 15,90.0,Premium Apartment,2009,93,550000.0,272A SENGKANG CTRL
4889,2015-04,SENGKANG,4 ROOM,273A,COMPASSVALE LINK,10 TO 12,90.0,Premium Apartment,2009,93,558000.0,273A COMPASSVALE LINK
4890,2015-04,SENGKANG,5 ROOM,295A,COMPASSVALE CRES,01 TO 03,110.0,Improved,2002,85,385000.0,295A COMPASSVALE CRES
4891,2015-04,SENGKANG,5 ROOM,121B,RIVERVALE DR,01 TO 03,109.0,Improved,2000,84,385000.0,121B RIVERVALE DR
4892,2015-04,SENGKANG,5 ROOM,127,RIVERVALE ST,04 TO 06,120.0,Improved,1999,83,390000.0,127 RIVERVALE ST
4893,2015-04,SENGKANG,5 ROOM,121A,RIVERVALE DR,07 TO 09,110.0,Improved,2000,84,395000.0,121A RIVERVALE DR
4894,2015-04,SENGKANG,5 ROOM,183C,RIVERVALE CRES,07 TO 09,110.0,Improved,2003,87,400000.0,183C RIVERVALE CRES
4895,2015-04,SENGKANG,5 ROOM,190B,RIVERVALE DR,04 TO 06,115.0,Improved,2000,84,400000.0,190B RIVERVALE DR
4896,2015-04,SENGKANG,5 ROOM,295A,COMPASSVALE CRES,10 TO 12,110.0,Improved,2002,85,405000.0,295A COMPASSVALE CRES
4897,2015-04,SENGKANG,5 ROOM,301D,ANCHORVALE DR,01 TO 03,111.0,Improved,2001,85,410000.0,301D ANCHORVALE DR
4898,2015-04,SENGKANG,5 ROOM,290B,COMPASSVALE CRES,01 TO 03,110.0,Improved,2001,85,410000.0,290B COMPASSVALE CRES
4899,2015-04,SENGKANG,5 ROOM,116B,RIVERVALE DR,04 TO 06,115.0,Improved,2000,84,415000.0,116B RIVERVALE DR
4900,2015-04,SENGKANG,5 ROOM,157C,RIVERVALE CRES,13 TO 15,110.0,Premium Apartment,2003,87,418000.0,157C RIVERVALE CRES
4901,2015-04,SENGKANG,5 ROOM,206D,COMPASSVALE LANE,04 TO 06,122.0,Improved,1999,83,420000.0,206D COMPASSVALE LANE
4902,2015-04,SENGKANG,5 ROOM,301D,ANCHORVALE DR,04 TO 06,110.0,Improved,2001,85,425000.0,301D ANCHORVALE DR
4903,2015-04,SENGKANG,5 ROOM,252,COMPASSVALE ST,04 TO 06,116.0,Improved,2000,84,427500.0,252 COMPASSVALE ST
4904,2015-04,SENGKANG,5 ROOM,307D,ANCHORVALE RD,04 TO 06,110.0,Improved,2001,85,430000.0,307D ANCHORVALE RD
4905,2015-04,SENGKANG,5 ROOM,295A,COMPASSVALE CRES,04 TO 06,110.0,Improved,2002,85,430000.0,295A COMPASSVALE CRES
4906,2015-04,SENGKANG,5 ROOM,318A,ANCHORVALE LINK,07 TO 09,110.0,Premium Apartment,2003,87,435000.0,318A ANCHORVALE LINK
4907,2015-04,SENGKANG,5 ROOM,123,RIVERVALE DR,10 TO 12,115.0,Improved,1999,83,435000.0,123 RIVERVALE DR
4908,2015-04,SENGKANG,5 ROOM,252,COMPASSVALE ST,07 TO 09,116.0,Improved,2000,84,439000.0,252 COMPASSVALE ST
4909,2015-04,SENGKANG,5 ROOM,312A,ANCHORVALE LANE,13 TO 15,113.0,Premium Apartment,2002,86,440000.0,312A ANCHORVALE LANE
4910,2015-04,SENGKANG,5 ROOM,111,RIVERVALE WALK,07 TO 09,119.0,Improved,1998,82,440000.0,111 RIVERVALE WALK
4911,2015-04,SENGKANG,5 ROOM,142,RIVERVALE CRES,01 TO 03,116.0,Improved,1999,83,442000.0,142 RIVERVALE CRES
4912,2015-04,SENGKANG,5 ROOM,316B,ANCHORVALE LINK,04 TO 06,110.0,Premium Apartment,2003,87,448000.0,316B ANCHORVALE LINK
4913,2015-04,SENGKANG,5 ROOM,121C,SENGKANG EAST WAY,10 TO 12,110.0,Improved,2000,84,450000.0,121C SENGKANG EAST WAY
4914,2015-04,SENGKANG,5 ROOM,206B,COMPASSVALE LANE,04 TO 06,123.0,Improved,1999,83,455000.0,206B COMPASSVALE LANE
4915,2015-04,SENGKANG,5 ROOM,207B,COMPASSVALE LANE,10 TO 12,110.0,Improved,2005,88,455000.0,207B COMPASSVALE LANE
4916,2015-04,SENGKANG,5 ROOM,186D,RIVERVALE DR,07 TO 09,109.0,Improved,2001,84,459500.0,186D RIVERVALE DR
4917,2015-04,SENGKANG,5 ROOM,305A,ANCHORVALE LINK,10 TO 12,110.0,Improved,2002,85,460000.0,305A ANCHORVALE LINK
4918,2015-04,SENGKANG,5 ROOM,313C,ANCHORVALE RD,07 TO 09,110.0,Premium Apartment,2003,87,460000.0,313C ANCHORVALE RD
4919,2015-04,SENGKANG,5 ROOM,313C,ANCHORVALE RD,13 TO 15,110.0,Premium Apartment,2003,87,460000.0,313C ANCHORVALE RD
4920,2015-04,SENGKANG,5 ROOM,109,RIVERVALE WALK,07 TO 09,120.0,Improved,1999,82,460000.0,109 RIVERVALE WALK
4921,2015-04,SENGKANG,5 ROOM,314C,ANCHORVALE LINK,16 TO 18,110.0,Premium Apartment,2003,87,463888.0,314C ANCHORVALE LINK
4922,2015-04,SENGKANG,5 ROOM,292B,COMPASSVALE ST,04 TO 06,110.0,Improved,2002,85,465000.0,292B COMPASSVALE ST
4923,2015-04,SENGKANG,5 ROOM,403D,FERNVALE LANE,13 TO 15,114.0,Premium Apartment,2004,88,467000.0,403D FERNVALE LANE
4924,2015-04,SENGKANG,5 ROOM,238,COMPASSVALE WALK,07 TO 09,122.0,Improved,1999,83,468000.0,238 COMPASSVALE WALK
4925,2015-04,SENGKANG,5 ROOM,291A,COMPASSVALE ST,10 TO 12,110.0,Improved,2001,85,470000.0,291A COMPASSVALE ST
4926,2015-04,SENGKANG,5 ROOM,203A,COMPASSVALE RD,07 TO 09,110.0,Improved,2000,84,477000.0,203A COMPASSVALE RD
4927,2015-04,SENGKANG,5 ROOM,316C,ANCHORVALE LINK,10 TO 12,110.0,Premium Apartment,2003,87,480000.0,316C ANCHORVALE LINK
4928,2015-04,SENGKANG,5 ROOM,155,RIVERVALE CRES,07 TO 09,110.0,Improved,2005,89,485000.0,155 RIVERVALE CRES
4929,2015-04,SENGKANG,5 ROOM,101,RIVERVALE WALK,13 TO 15,121.0,Improved,1999,82,486000.0,101 RIVERVALE WALK
4930,2015-04,SENGKANG,5 ROOM,203A,COMPASSVALE RD,13 TO 15,110.0,Improved,2000,84,488000.0,203A COMPASSVALE RD
4931,2015-04,SENGKANG,5 ROOM,223A,COMPASSVALE WALK,13 TO 15,122.0,Improved,1999,83,492000.0,223A COMPASSVALE WALK
4932,2015-04,SENGKANG,5 ROOM,404A,FERNVALE LANE,13 TO 15,112.0,Premium Apartment,2004,88,505000.0,404A FERNVALE LANE
4933,2015-04,SENGKANG,5 ROOM,239,COMPASSVALE WALK,10 TO 12,122.0,Improved,1999,83,508000.0,239 COMPASSVALE WALK
4934,2015-04,SENGKANG,5 ROOM,101,RIVERVALE WALK,10 TO 12,120.0,Improved,1999,82,508000.0,101 RIVERVALE WALK
4935,2015-04,SENGKANG,EXECUTIVE,307B,ANCHORVALE RD,01 TO 03,125.0,Apartment,2001,85,485000.0,307B ANCHORVALE RD
4936,2015-04,SENGKANG,EXECUTIVE,312A,ANCHORVALE LANE,07 TO 09,130.0,Premium Apartment,2002,86,500000.0,312A ANCHORVALE LANE
4937,2015-04,SENGKANG,EXECUTIVE,299C,COMPASSVALE ST,01 TO 03,136.0,Premium Apartment,2001,85,545000.0,299C COMPASSVALE ST
4938,2015-04,SENGKANG,EXECUTIVE,136,RIVERVALE ST,07 TO 09,141.0,Apartment,1998,82,552000.0,136 RIVERVALE ST
4939,2015-04,SENGKANG,EXECUTIVE,317D,ANCHORVALE RD,07 TO 09,125.0,Premium Apartment,2003,87,580000.0,317D ANCHORVALE RD
4940,2015-04,SENGKANG,EXECUTIVE,250C,COMPASSVALE ST,13 TO 15,131.0,Apartment,2000,84,580000.0,250C COMPASSVALE ST
4941,2015-04,SENGKANG,EXECUTIVE,302D,ANCHORVALE LINK,10 TO 12,130.0,Apartment,2001,85,590000.0,302D ANCHORVALE LINK
4942,2015-04,SENGKANG,EXECUTIVE,147,RIVERVALE CRES,07 TO 09,135.0,Apartment,1999,83,592000.0,147 RIVERVALE CRES
4943,2015-04,SENGKANG,EXECUTIVE,139,RIVERVALE ST,16 TO 18,143.0,Apartment,1999,82,595000.0,139 RIVERVALE ST
4944,2015-04,SENGKANG,EXECUTIVE,302D,ANCHORVALE LINK,10 TO 12,130.0,Apartment,2001,85,608000.0,302D ANCHORVALE LINK
4945,2015-04,SENGKANG,EXECUTIVE,147,RIVERVALE CRES,07 TO 09,140.0,Apartment,1999,83,612888.0,147 RIVERVALE CRES
4946,2015-04,SERANGOON,3 ROOM,147,SERANGOON NTH AVE 1,04 TO 06,64.0,Simplified,1988,72,270000.0,147 SERANGOON NTH AVE 1
4947,2015-04,SERANGOON,3 ROOM,105,SERANGOON NTH AVE 1,13 TO 15,69.0,Improved,1985,69,290000.0,105 SERANGOON NTH AVE 1
4948,2015-04,SERANGOON,3 ROOM,147,SERANGOON NTH AVE 1,04 TO 06,64.0,Simplified,1988,72,292000.0,147 SERANGOON NTH AVE 1
4949,2015-04,SERANGOON,3 ROOM,305,SERANGOON AVE 2,04 TO 06,69.0,Improved,1985,69,305000.0,305 SERANGOON AVE 2
4950,2015-04,SERANGOON,3 ROOM,303,SERANGOON AVE 2,10 TO 12,60.0,Improved,1984,68,335000.0,303 SERANGOON AVE 2
4951,2015-04,SERANGOON,3 ROOM,220,SERANGOON AVE 4,04 TO 06,67.0,New Generation,1984,68,338000.0,220 SERANGOON AVE 4
4952,2015-04,SERANGOON,3 ROOM,222,SERANGOON AVE 4,04 TO 06,67.0,New Generation,1985,69,340888.0,222 SERANGOON AVE 4
4953,2015-04,SERANGOON,3 ROOM,219,SERANGOON AVE 4,07 TO 09,67.0,New Generation,1984,68,350000.0,219 SERANGOON AVE 4
4954,2015-04,SERANGOON,3 ROOM,305,SERANGOON AVE 2,07 TO 09,70.0,Improved,1985,69,360000.0,305 SERANGOON AVE 2
4955,2015-04,SERANGOON,3 ROOM,206,SERANGOON CTRL,04 TO 06,64.0,Simplified,1985,69,360000.0,206 SERANGOON CTRL
4956,2015-04,SERANGOON,3 ROOM,223,SERANGOON AVE 4,07 TO 09,67.0,New Generation,1984,68,370000.0,223 SERANGOON AVE 4
4957,2015-04,SERANGOON,3 ROOM,203,SERANGOON CTRL,07 TO 09,64.0,Simplified,1986,69,390000.0,203 SERANGOON CTRL
4958,2015-04,SERANGOON,3 ROOM,204,SERANGOON CTRL,10 TO 12,64.0,Simplified,1985,69,405000.0,204 SERANGOON CTRL
4959,2015-04,SERANGOON,4 ROOM,126,SERANGOON NTH AVE 1,04 TO 06,91.0,New Generation,1985,69,385000.0,126 SERANGOON NTH AVE 1
4960,2015-04,SERANGOON,4 ROOM,140,SERANGOON NTH AVE 2,01 TO 03,103.0,Model A,1989,73,394000.0,140 SERANGOON NTH AVE 2
4961,2015-04,SERANGOON,4 ROOM,228,SERANGOON AVE 4,04 TO 06,91.0,New Generation,1984,68,400000.0,228 SERANGOON AVE 4
4962,2015-04,SERANGOON,4 ROOM,224,SERANGOON AVE 4,04 TO 06,91.0,New Generation,1984,68,408000.0,224 SERANGOON AVE 4
4963,2015-04,SERANGOON,4 ROOM,225,SERANGOON AVE 4,01 TO 03,94.0,New Generation,1985,68,420000.0,225 SERANGOON AVE 4
4964,2015-04,SERANGOON,4 ROOM,224,SERANGOON AVE 4,04 TO 06,91.0,New Generation,1984,68,450000.0,224 SERANGOON AVE 4
4965,2015-04,SERANGOON,4 ROOM,541,SERANGOON NTH AVE 4,10 TO 12,104.0,Model A,1992,76,450000.0,541 SERANGOON NTH AVE 4
4966,2015-04,SERANGOON,4 ROOM,211,SERANGOON AVE 4,07 TO 09,91.0,New Generation,1985,69,460000.0,211 SERANGOON AVE 4
4967,2015-04,SERANGOON,4 ROOM,246,SERANGOON AVE 3,01 TO 03,84.0,Simplified,1986,69,463000.0,246 SERANGOON AVE 3
4968,2015-04,SERANGOON,4 ROOM,233,SERANGOON AVE 3,07 TO 09,84.0,Simplified,1985,69,480000.0,233 SERANGOON AVE 3
4969,2015-04,SERANGOON,4 ROOM,211,SERANGOON AVE 4,07 TO 09,94.0,New Generation,1985,69,485000.0,211 SERANGOON AVE 4
4970,2015-04,SERANGOON,4 ROOM,204,SERANGOON CTRL,01 TO 03,84.0,Simplified,1985,69,488000.0,204 SERANGOON CTRL
4971,2015-04,SERANGOON,4 ROOM,236,SERANGOON AVE 3,10 TO 12,90.0,Simplified,1985,69,520000.0,236 SERANGOON AVE 3
4972,2015-04,SERANGOON,4 ROOM,425,SERANGOON AVE 1,01 TO 03,105.0,Model A,1989,73,558000.0,425 SERANGOON AVE 1
4973,2015-04,SERANGOON,4 ROOM,258,SERANGOON CTRL DR,07 TO 09,100.0,Model A,1999,83,560000.0,258 SERANGOON CTRL DR
4974,2015-04,SERANGOON,4 ROOM,402,SERANGOON AVE 1,10 TO 12,104.0,Model A,1989,72,570000.0,402 SERANGOON AVE 1
4975,2015-04,SERANGOON,4 ROOM,204,SERANGOON CTRL,04 TO 06,89.0,Simplified,1985,69,572000.0,204 SERANGOON CTRL
4976,2015-04,SERANGOON,4 ROOM,255,SERANGOON CTRL DR,01 TO 03,99.0,Model A,1999,83,590000.0,255 SERANGOON CTRL DR
4977,2015-04,SERANGOON,4 ROOM,255,SERANGOON CTRL DR,07 TO 09,99.0,Model A,1999,83,595000.0,255 SERANGOON CTRL DR
4978,2015-04,SERANGOON,4 ROOM,413,SERANGOON CTRL,10 TO 12,103.0,Model A,1989,73,600000.0,413 SERANGOON CTRL
4979,2015-04,SERANGOON,5 ROOM,540,SERANGOON NTH AVE 4,04 TO 06,122.0,Improved,1992,76,450000.0,540 SERANGOON NTH AVE 4
4980,2015-04,SERANGOON,5 ROOM,121,SERANGOON NTH AVE 1,04 TO 06,121.0,Improved,1985,69,460000.0,121 SERANGOON NTH AVE 1
4981,2015-04,SERANGOON,5 ROOM,139,SERANGOON NTH AVE 2,01 TO 03,122.0,Improved,1989,73,498000.0,139 SERANGOON NTH AVE 2
4982,2015-04,SERANGOON,5 ROOM,404,SERANGOON AVE 1,01 TO 03,121.0,Improved,1989,72,630000.0,404 SERANGOON AVE 1
4983,2015-04,SERANGOON,EXECUTIVE,138,SERANGOON NTH AVE 2,01 TO 03,145.0,Maisonette,1989,72,660000.0,138 SERANGOON NTH AVE 2
4984,2015-04,SERANGOON,EXECUTIVE,317,SERANGOON AVE 2,10 TO 12,151.0,Maisonette,1985,69,855000.0,317 SERANGOON AVE 2
4985,2015-04,TAMPINES,3 ROOM,407,TAMPINES ST 41,04 TO 06,60.0,Improved,1985,69,285000.0,407 TAMPINES ST 41
4986,2015-04,TAMPINES,3 ROOM,225,TAMPINES ST 23,01 TO 03,73.0,Model A,1984,68,290000.0,225 TAMPINES ST 23
4987,2015-04,TAMPINES,3 ROOM,275,TAMPINES ST 22,01 TO 03,73.0,Model A,1985,68,295000.0,275 TAMPINES ST 22
4988,2015-04,TAMPINES,3 ROOM,445,TAMPINES ST 42,01 TO 03,64.0,Simplified,1986,69,300000.0,445 TAMPINES ST 42
4989,2015-04,TAMPINES,3 ROOM,201D,TAMPINES ST 21,01 TO 03,68.0,New Generation,1987,71,305000.0,201D TAMPINES ST 21
4990,2015-04,TAMPINES,3 ROOM,274,TAMPINES ST 22,01 TO 03,73.0,Model A,1984,68,310000.0,274 TAMPINES ST 22
4991,2015-04,TAMPINES,3 ROOM,465,TAMPINES ST 44,04 TO 06,74.0,Model A,1987,71,310000.0,465 TAMPINES ST 44
4992,2015-04,TAMPINES,3 ROOM,848,TAMPINES ST 82,04 TO 06,74.0,Model A,1985,69,310000.0,848 TAMPINES ST 82
4993,2015-04,TAMPINES,3 ROOM,215,TAMPINES ST 23,04 TO 06,67.0,New Generation,1985,69,315000.0,215 TAMPINES ST 23
4994,2015-04,TAMPINES,3 ROOM,446,TAMPINES ST 42,04 TO 06,74.0,Model A,1985,69,318000.0,446 TAMPINES ST 42
4995,2015-04,TAMPINES,3 ROOM,270,TAMPINES ST 21,07 TO 09,79.0,Model A,1985,69,323000.0,270 TAMPINES ST 21
4996,2015-04,TAMPINES,3 ROOM,810,TAMPINES AVE 4,10 TO 12,73.0,Model A,1984,68,325000.0,810 TAMPINES AVE 4
4997,2015-04,TAMPINES,3 ROOM,211,TAMPINES ST 23,04 TO 06,67.0,New Generation,1985,69,325000.0,211 TAMPINES ST 23
4998,2015-04,TAMPINES,3 ROOM,830,TAMPINES ST 82,04 TO 06,64.0,Simplified,1986,69,325000.0,830 TAMPINES ST 82
4999,2015-04,TAMPINES,3 ROOM,809,TAMPINES AVE 4,01 TO 03,73.0,Model A,1984,67,330000.0,809 TAMPINES AVE 4
5000,2015-04,TAMPINES,3 ROOM,222,TAMPINES ST 24,04 TO 06,73.0,Model A,1985,68,330000.0,222 TAMPINES ST 24
5001,2015-04,TAMPINES,3 ROOM,218,TAMPINES ST 24,04 TO 06,73.0,Model A,1985,68,333000.0,218 TAMPINES ST 24
5002,2015-04,TAMPINES,3 ROOM,446,TAMPINES ST 42,07 TO 09,74.0,Model A,1985,69,335000.0,446 TAMPINES ST 42
5003,2015-04,TAMPINES,3 ROOM,436,TAMPINES ST 43,10 TO 12,74.0,Model A,1986,70,338000.0,436 TAMPINES ST 43
5004,2015-04,TAMPINES,3 ROOM,899,TAMPINES ST 81,07 TO 09,74.0,Model A,1988,72,338000.0,899 TAMPINES ST 81
5005,2015-04,TAMPINES,3 ROOM,807,TAMPINES AVE 4,04 TO 06,73.0,Model A,1984,68,340000.0,807 TAMPINES AVE 4
5006,2015-04,TAMPINES,3 ROOM,225,TAMPINES ST 23,07 TO 09,73.0,Model A,1984,68,340000.0,225 TAMPINES ST 23
5007,2015-04,TAMPINES,3 ROOM,847,TAMPINES ST 83,04 TO 06,74.0,Model A,1987,71,340000.0,847 TAMPINES ST 83
5008,2015-04,TAMPINES,3 ROOM,404,TAMPINES ST 41,01 TO 03,70.0,Simplified,1985,69,340888.0,404 TAMPINES ST 41
5009,2015-04,TAMPINES,3 ROOM,411,TAMPINES ST 41,10 TO 12,60.0,Improved,1985,69,343000.0,411 TAMPINES ST 41
5010,2015-04,TAMPINES,3 ROOM,285,TAMPINES ST 22,10 TO 12,74.0,Model A,1984,68,345000.0,285 TAMPINES ST 22
5011,2015-04,TAMPINES,3 ROOM,851,TAMPINES ST 83,10 TO 12,74.0,Model A,1987,71,346000.0,851 TAMPINES ST 83
5012,2015-04,TAMPINES,3 ROOM,109,TAMPINES ST 11,04 TO 06,74.0,Model A,1984,68,350000.0,109 TAMPINES ST 11
5013,2015-04,TAMPINES,3 ROOM,275,TAMPINES ST 22,04 TO 06,73.0,Model A,1985,68,350000.0,275 TAMPINES ST 22
5014,2015-04,TAMPINES,3 ROOM,448,TAMPINES ST 42,07 TO 09,74.0,Model A,1985,68,350000.0,448 TAMPINES ST 42
5015,2015-04,TAMPINES,3 ROOM,925,TAMPINES ST 91,10 TO 12,73.0,Model A,1983,67,350000.0,925 TAMPINES ST 91
5016,2015-04,TAMPINES,3 ROOM,145,TAMPINES ST 12,10 TO 12,74.0,Model A,1984,68,378888.0,145 TAMPINES ST 12
5017,2015-04,TAMPINES,3 ROOM,253,TAMPINES ST 21,07 TO 09,79.0,Model A,1984,68,379500.0,253 TAMPINES ST 21
5018,2015-04,TAMPINES,3 ROOM,244,TAMPINES ST 21,10 TO 12,74.0,Model A,1984,68,398000.0,244 TAMPINES ST 21
5019,2015-04,TAMPINES,4 ROOM,136,SIMEI ST 1,01 TO 03,84.0,Simplified,1988,72,368000.0,136 SIMEI ST 1
5020,2015-04,TAMPINES,4 ROOM,443,TAMPINES ST 43,10 TO 12,84.0,Simplified,1985,69,373000.0,443 TAMPINES ST 43
5021,2015-04,TAMPINES,4 ROOM,850,TAMPINES ST 82,01 TO 03,84.0,Simplified,1986,70,378000.0,850 TAMPINES ST 82
5022,2015-04,TAMPINES,4 ROOM,451,TAMPINES ST 42,01 TO 03,84.0,Simplified,1987,71,381000.0,451 TAMPINES ST 42
5023,2015-04,TAMPINES,4 ROOM,842,TAMPINES ST 82,01 TO 03,84.0,Simplified,1986,70,390000.0,842 TAMPINES ST 82
5024,2015-04,TAMPINES,4 ROOM,443,TAMPINES ST 43,07 TO 09,84.0,Simplified,1985,69,392000.0,443 TAMPINES ST 43
5025,2015-04,TAMPINES,4 ROOM,921,TAMPINES ST 91,01 TO 03,103.0,Model A,1984,68,395000.0,921 TAMPINES ST 91
5026,2015-04,TAMPINES,4 ROOM,296,TAMPINES ST 22,10 TO 12,92.0,New Generation,1985,69,405000.0,296 TAMPINES ST 22
5027,2015-04,TAMPINES,4 ROOM,287,TAMPINES ST 22,01 TO 03,104.0,Model A,1984,68,405000.0,287 TAMPINES ST 22
5028,2015-04,TAMPINES,4 ROOM,338,TAMPINES ST 33,04 TO 06,107.0,Model A,1995,79,405000.0,338 TAMPINES ST 33
5029,2015-04,TAMPINES,4 ROOM,368,TAMPINES ST 34,07 TO 09,102.0,Model A,1997,81,405000.0,368 TAMPINES ST 34
5030,2015-04,TAMPINES,4 ROOM,717,TAMPINES ST 72,07 TO 09,100.0,Model A,1997,81,405000.0,717 TAMPINES ST 72
5031,2015-04,TAMPINES,4 ROOM,871,TAMPINES ST 84,10 TO 12,104.0,Model A,1988,72,406000.0,871 TAMPINES ST 84
5032,2015-04,TAMPINES,4 ROOM,722,TAMPINES ST 72,01 TO 03,99.0,Model A,1997,81,410000.0,722 TAMPINES ST 72
5033,2015-04,TAMPINES,4 ROOM,913,TAMPINES ST 91,01 TO 03,111.0,Model A,1984,68,410000.0,913 TAMPINES ST 91
5034,2015-04,TAMPINES,4 ROOM,273,TAMPINES ST 22,07 TO 09,103.0,Model A,1984,68,418000.0,273 TAMPINES ST 22
5035,2015-04,TAMPINES,4 ROOM,728,TAMPINES ST 71,04 TO 06,104.0,Model A,1997,81,419000.0,728 TAMPINES ST 71
5036,2015-04,TAMPINES,4 ROOM,465,TAMPINES ST 44,07 TO 09,104.0,Model A,1987,71,420000.0,465 TAMPINES ST 44
5037,2015-04,TAMPINES,4 ROOM,406,TAMPINES ST 41,04 TO 06,84.0,Simplified,1986,70,424888.0,406 TAMPINES ST 41
5038,2015-04,TAMPINES,4 ROOM,487C,TAMPINES ST 45,04 TO 06,103.0,Model A,1990,73,426000.0,487C TAMPINES ST 45
5039,2015-04,TAMPINES,4 ROOM,256,SIMEI ST 1,01 TO 03,101.0,Model A,1996,80,428000.0,256 SIMEI ST 1
5040,2015-04,TAMPINES,4 ROOM,729,TAMPINES ST 71,04 TO 06,103.0,Model A,1997,81,428000.0,729 TAMPINES ST 71
5041,2015-04,TAMPINES,4 ROOM,818,TAMPINES ST 81,04 TO 06,105.0,Model A,1984,68,433000.0,818 TAMPINES ST 81
5042,2015-04,TAMPINES,4 ROOM,808,TAMPINES AVE 4,04 TO 06,104.0,Model A,1984,68,435000.0,808 TAMPINES AVE 4
5043,2015-04,TAMPINES,4 ROOM,889A,TAMPINES ST 81,04 TO 06,104.0,Model A,1989,72,435000.0,889A TAMPINES ST 81
5044,2015-04,TAMPINES,4 ROOM,135,SIMEI ST 1,10 TO 12,103.0,Model A,1988,72,440000.0,135 SIMEI ST 1
5045,2015-04,TAMPINES,4 ROOM,735,TAMPINES ST 72,10 TO 12,101.0,Model A,1997,81,440000.0,735 TAMPINES ST 72
5046,2015-04,TAMPINES,4 ROOM,885,TAMPINES ST 83,04 TO 06,104.0,Model A,1987,71,440000.0,885 TAMPINES ST 83
5047,2015-04,TAMPINES,4 ROOM,891,TAMPINES AVE 8,07 TO 09,101.0,Model A,1997,81,443000.0,891 TAMPINES AVE 8
5048,2015-04,TAMPINES,4 ROOM,936,TAMPINES AVE 5,07 TO 09,104.0,Model A,1988,72,443888.0,936 TAMPINES AVE 5
5049,2015-04,TAMPINES,4 ROOM,891,TAMPINES AVE 8,10 TO 12,100.0,Model A,1997,81,446800.0,891 TAMPINES AVE 8
5050,2015-04,TAMPINES,4 ROOM,727,TAMPINES ST 71,10 TO 12,102.0,Model A,1997,81,447000.0,727 TAMPINES ST 71
5051,2015-04,TAMPINES,4 ROOM,141,SIMEI ST 2,01 TO 03,104.0,Model A,1989,72,450000.0,141 SIMEI ST 2
5052,2015-04,TAMPINES,4 ROOM,112,TAMPINES ST 11,07 TO 09,117.0,Model A,1982,66,450000.0,112 TAMPINES ST 11
5053,2015-04,TAMPINES,4 ROOM,897,TAMPINES ST 81,10 TO 12,104.0,Model A,1988,72,450000.0,897 TAMPINES ST 81
5054,2015-04,TAMPINES,4 ROOM,891A,TAMPINES AVE 8,10 TO 12,100.0,Model A,1997,80,458000.0,891A TAMPINES AVE 8
5055,2015-04,TAMPINES,4 ROOM,268,TAMPINES ST 21,10 TO 12,103.0,Model A,1984,68,460000.0,268 TAMPINES ST 21
5056,2015-04,TAMPINES,4 ROOM,929,TAMPINES ST 91,10 TO 12,104.0,Model A,1984,68,465000.0,929 TAMPINES ST 91
5057,2015-04,TAMPINES,4 ROOM,107,SIMEI ST 1,04 TO 06,104.0,Model A,1988,72,468000.0,107 SIMEI ST 1
5058,2015-04,TAMPINES,4 ROOM,253,TAMPINES ST 21,04 TO 06,102.0,Model A,1984,68,470000.0,253 TAMPINES ST 21
5059,2015-04,TAMPINES,4 ROOM,909,TAMPINES AVE 4,13 TO 15,104.0,Model A,1984,68,473000.0,909 TAMPINES AVE 4
5060,2015-04,TAMPINES,4 ROOM,120,SIMEI ST 1,10 TO 12,104.0,Model A,1988,72,488000.0,120 SIMEI ST 1
5061,2015-04,TAMPINES,4 ROOM,251,TAMPINES ST 21,07 TO 09,104.0,Model A,1985,68,490000.0,251 TAMPINES ST 21
5062,2015-04,TAMPINES,4 ROOM,247,SIMEI ST 5,07 TO 09,105.0,Model A,1997,80,500000.0,247 SIMEI ST 5
5063,2015-04,TAMPINES,4 ROOM,144,TAMPINES ST 12,07 TO 09,103.0,Model A,1985,68,510000.0,144 TAMPINES ST 12
